key1,key2,key3,value
LINE-220-223,LINE-315-333,LINE-315-333,0
LINE-120-126,LINE-128-203,LINE-128-203,0.10107754311468428
LINE-213-223,LINE-216-217,LINE-216-217,-0.017402057695056948
LINE-113-215,LINE-113-123,LINE-113-123,0.30822639345264097
LINE-319-320,LINE-219-220,LINE-219-220,0
LINE-318-333#0,LINE-218-221,LINE-218-221,0
LINE-313-329,LINE-314-316,LINE-314-316,0.3912564059516158
LINE-116-119,LINE-314-316,LINE-314-316,0
LINE-113-123,LINE-119-120#0,LINE-119-120#0,0.07798046346335351
LINE-318-333,LINE-103-109,LINE-103-109,0
LINE-125-114,LINE-315-333,LINE-315-333,0
LINE-227-216,LINE-218-221,LINE-218-221,-0.003911264344761391
LINE-215-221#0,LINE-313-329,LINE-313-329,0
LINE-227-216,LINE-127-121#0,LINE-127-121#0,-0.0002106372759961667
LINE-120-126,LINE-219-220,LINE-219-220,-0.00211823876881221
LINE-108-109,LINE-225-213,LINE-225-213,0.004166152719506674
LINE-115-116,LINE-330-318,LINE-330-318,0
LINE-320-323,LINE-115-121,LINE-115-121,0
LINE-215-221,LINE-108-110,LINE-108-110,0.020424475711720735
LINE-318-223,LINE-216-217,LINE-216-217,0
LINE-113-215,LINE-316-330,LINE-316-330,0
LINE-225-213,LINE-229-218,LINE-229-218,-0.001602685094183794
LINE-313-329,LINE-220-223,LINE-220-223,0
LINE-219-220,LINE-117-118,LINE-117-118,0.0003655948849937884
LINE-315-316,LINE-311-327,LINE-311-327,-0.021788685202081232
LINE-329-325,LINE-127-121,LINE-127-121,0
LINE-327-314,LINE-226-209,LINE-226-209,0
LINE-312-329,LINE-320-323,LINE-320-323,0.05042717791056422
LINE-315-316,LINE-315-316,LINE-315-316,3.4812023248327018
LINE-220-223,LINE-315-333#0,LINE-315-333#0,0
LINE-125-114,LINE-113-123,LINE-113-123,0.2253342995949143
LINE-119-120#0,LINE-311-327,LINE-311-327,0
LINE-327-314,LINE-113-215,LINE-113-215,0
LINE-215-224,LINE-116-119,LINE-116-119,-0.03879282650211794
LINE-216-219,LINE-108-110,LINE-108-110,-0.07973935316306026
LINE-128-203,LINE-128-203,LINE-128-203,1.827005985878392
LINE-320-323,LINE-107-108,LINE-107-108,0
LINE-218-221,LINE-316-319,LINE-316-319,0
LINE-113-123,LINE-108-110,LINE-108-110,-0.02585332453421337
LINE-108-109,LINE-127-121#0,LINE-127-121#0,0.0009832462412192506
LINE-115-124,LINE-226-209,LINE-226-209,-0.020232178108282754
LINE-127-121#0,LINE-108-110,LINE-108-110,-0.0007341321748975814
LINE-127-121#0,LINE-115-121,LINE-115-121,0.18520995103759194
LINE-108-109,LINE-220-223#0,LINE-220-223#0,-0.005248927705031321
LINE-226-209,LINE-226-209,LINE-226-209,1.1026580466390823
LINE-229-218,LINE-215-221#0,LINE-215-221#0,0.397595817041476
LINE-315-333,LINE-115-121#0,LINE-115-121#0,0
LINE-114-116,LINE-116-117,LINE-116-117,-0.025430155925636286
LINE-127-121#0,LINE-117-118,LINE-117-118,-0.5000000000144545
LINE-316-319,LINE-311-327,LINE-311-327,-0.3650852990904286
LINE-227-216,LINE-320-323,LINE-320-323,0
LINE-220-223,LINE-313-329,LINE-313-329,0
LINE-316-330,LINE-108-109,LINE-108-109,0
LINE-215-224,LINE-225-213,LINE-225-213,-0.022299084671512003
LINE-318-223,LINE-215-216,LINE-215-216,0
LINE-120-126,LINE-127-121,LINE-127-121,0.0031264067429171995
LINE-125-114,LINE-219-220#0,LINE-219-220#0,-0.0020581254460766067
LINE-115-121,LINE-218-221#0,LINE-218-221#0,-0.0002983566996849035
LINE-319-320#0,LINE-313-329,LINE-313-329,0.22609590204325195
LINE-318-333#0,LINE-315-333,LINE-315-333,0.1851891017506539
LINE-113-215,LINE-112-123,LINE-112-123,0.18068235574109498
LINE-115-121,LINE-220-223,LINE-220-223,-0.00011709633338697987
LINE-125-114,LINE-115-121,LINE-115-121,0.01088998909657512
LINE-103-109,LINE-213-223,LINE-213-223,-0.003013337680844175
LINE-228-203,LINE-115-121#0,LINE-115-121#0,-0.000274106552842759
LINE-213-223,LINE-112-123,LINE-112-123,0.008032793269366052
LINE-320-323#0,LINE-229-218,LINE-229-218,0
LINE-318-333#0,LINE-225-213,LINE-225-213,0
LINE-219-220#0,LINE-216-219,LINE-216-219,-0.4999999999999412
LINE-128-203,LINE-312-329,LINE-312-329,0
LINE-120-126#0,LINE-315-324,LINE-315-324,0
LINE-119-120#0,LINE-215-221#0,LINE-215-221#0,0.010817347114852669
LINE-215-216,LINE-315-333#0,LINE-315-333#0,0
LINE-218-221#0,LINE-312-329,LINE-312-329,0
LINE-311-331,LINE-330-318,LINE-330-318,-0.0024464448144054514
LINE-318-333,LINE-213-223,LINE-213-223,0
LINE-314-316,LINE-319-320,LINE-319-320,-0.12741973724042366
LINE-115-121,LINE-125-114,LINE-125-114,0.026898885345055946
LINE-127-121,LINE-220-223,LINE-220-223,0.00010128827792624434
LINE-119-120#0,LINE-216-219,LINE-216-219,-0.01114392839600332
LINE-213-223,LINE-108-109,LINE-108-109,0.03592066834218578
LINE-215-221#0,LINE-215-221,LINE-215-221,0.5403516555461076
LINE-115-121#0,LINE-319-320#0,LINE-319-320#0,0
LINE-119-120,LINE-320-323#0,LINE-320-323#0,0
LINE-215-224,LINE-226-209,LINE-226-209,-0.45414223418000627
LINE-313-329,LINE-115-116,LINE-115-116,0
LINE-316-319,LINE-215-224,LINE-215-224,0
LINE-127-121,LINE-113-215,LINE-113-215,-0.002332861189826419
LINE-318-223,LINE-219-220,LINE-219-220,0
LINE-316-319,LINE-114-116,LINE-114-116,0
LINE-311-327,LINE-125-113,LINE-125-113,0
LINE-125-114,LINE-220-223#0,LINE-220-223#0,-0.0011825440222164336
LINE-114-116,LINE-116-119,LINE-116-119,-0.6823886850187991
LINE-120-126,LINE-127-121#0,LINE-127-121#0,0.0031264067429171995
LINE-314-316,LINE-313-329,LINE-313-329,0.33217080281033673
LINE-220-223,LINE-127-121,LINE-127-121,0.00010792883457582547
LINE-315-324,LINE-219-220,LINE-219-220,0
LINE-128-203,LINE-115-121#0,LINE-115-121#0,0.0017728011729385292
LINE-215-221#0,LINE-120-126,LINE-120-126,0.0059470115929653785
LINE-116-119,LINE-212-223,LINE-212-223,0.011329359814582003
LINE-311-331,LINE-126-217,LINE-126-217,0
LINE-125-114,LINE-311-331,LINE-311-331,0
LINE-312-329,LINE-215-224,LINE-215-224,0
LINE-315-333#0,LINE-215-216,LINE-215-216,0
LINE-318-333,LINE-318-333,LINE-318-333,0.7048081963396564
LINE-119-120,LINE-125-114,LINE-125-114,-0.35624116532591327
LINE-329-325,LINE-225-214,LINE-225-214,0
LINE-125-114,LINE-116-117,LINE-116-117,-0.025430155925637053
LINE-315-324,LINE-127-121#0,LINE-127-121#0,0
LINE-113-123,LINE-316-319,LINE-316-319,0
LINE-315-316,LINE-319-320#0,LINE-319-320#0,-0.04788332778005786
LINE-128-203,LINE-327-314,LINE-327-314,0
LINE-215-221#0,LINE-108-109,LINE-108-109,0.022773768461070074
LINE-315-324,LINE-225-214,LINE-225-214,0
LINE-115-121#0,LINE-108-110,LINE-108-110,0.0008487081399721157
LINE-229-218,LINE-219-220,LINE-219-220,0.006604248384515127
LINE-327-314,LINE-212-223,LINE-212-223,0
LINE-215-221,LINE-316-319,LINE-316-319,0
LINE-220-223#0,LINE-126-217,LINE-126-217,-0.027940663650638766
LINE-227-216,LINE-216-217,LINE-216-217,-0.038267160255431816
LINE-125-113,LINE-320-323#0,LINE-320-323#0,0
LINE-316-319,LINE-225-213,LINE-225-213,0
LINE-213-223,LINE-215-216,LINE-215-216,0.04182894829145065
LINE-319-320#0,LINE-218-221,LINE-218-221,0
LINE-329-325,LINE-315-333,LINE-315-333,0
LINE-313-329,LINE-113-123,LINE-113-123,0
LINE-215-221,LINE-315-333,LINE-315-333,0
LINE-127-121,LINE-216-217,LINE-216-217,-0.0014938180348195572
LINE-315-333#0,LINE-315-333#0,LINE-315-333#0,0.5718171716199929
LINE-125-113,LINE-107-108,LINE-107-108,-0.3286511223442001
LINE-216-217,LINE-119-120#0,LINE-119-120#0,0.026291086484867707
LINE-117-118,LINE-225-214,LINE-225-214,-0.001825538317215072
LINE-318-333#0,LINE-125-113,LINE-125-113,0
LINE-227-216,LINE-315-333,LINE-315-333,0
LINE-215-216,LINE-120-126#0,LINE-120-126#0,0.010336081967580665
LINE-311-327,LINE-108-110,LINE-108-110,0
LINE-216-219,LINE-126-217,LINE-126-217,-0.055881327301227066
LINE-318-223,LINE-315-333#0,LINE-315-333#0,0
LINE-113-215,LINE-120-126#0,LINE-120-126#0,0.017812711145372022
LINE-216-219,LINE-112-113,LINE-112-113,-0.014105864237161795
LINE-115-121,LINE-318-333,LINE-318-333,0
LINE-115-121#0,LINE-318-333,LINE-318-333,0
LINE-318-333,LINE-315-333#0,LINE-315-333#0,0.1851891017506539
LINE-227-216,LINE-315-324,LINE-315-324,0
LINE-213-223,LINE-320-323,LINE-320-323,0
LINE-215-221,LINE-108-109,LINE-108-109,0.022773768461070074
LINE-215-221#0,LINE-315-324,LINE-315-324,0
LINE-220-223#0,LINE-215-216,LINE-215-216,-0.047130802971355204
LINE-212-223,LINE-120-126#0,LINE-120-126#0,0.0013506616317331022
LINE-120-126,LINE-115-116,LINE-115-116,-0.05385014170375639
LINE-330-318,LINE-320-323,LINE-320-323,0.005473080206168555
LINE-319-320,LINE-319-320#0,LINE-319-320#0,0.813675114512867
LINE-119-120,LINE-128-203,LINE-128-203,0.10107754311469244
LINE-126-217,LINE-312-329,LINE-312-329,0
LINE-313-329,LINE-220-223#0,LINE-220-223#0,0
LINE-320-323#0,LINE-114-116,LINE-114-116,0
LINE-220-223#0,LINE-319-320,LINE-319-320,0
LINE-314-316,LINE-119-120,LINE-119-120,0
LINE-112-113,LINE-225-213,LINE-225-213,0.002020880607023225
LINE-227-216,LINE-316-319,LINE-316-319,0
LINE-120-126#0,LINE-213-223,LINE-213-223,0.004308762422006195
LINE-327-314,LINE-225-214,LINE-225-214,0
LINE-320-323#0,LINE-314-316,LINE-314-316,-0.34456309820315856
LINE-229-218,LINE-212-223,LINE-212-223,-0.01766134825282078
LINE-107-108,LINE-319-320,LINE-319-320,0
LINE-108-109,LINE-119-120,LINE-119-120,-0.010921378666721075
LINE-112-113,LINE-125-114,LINE-125-114,-0.07012675638630436
LINE-112-123,LINE-128-203,LINE-128-203,0.18461807401348304
LINE-225-214,LINE-315-333#0,LINE-315-333#0,0
LINE-311-331,LINE-115-121#0,LINE-115-121#0,0
LINE-225-214,LINE-314-316,LINE-314-316,0
LINE-219-220#0,LINE-119-120#0,LINE-119-120#0,-0.002109176170438099
LINE-120-126,LINE-314-316,LINE-314-316,0
LINE-215-216,LINE-220-223,LINE-220-223,-0.02814685290125169
LINE-103-109,LINE-215-221,LINE-215-221,-0.004306878906049295
LINE-219-220#0,LINE-219-220#0,LINE-219-220#0,0.8099199228916227
LINE-225-214,LINE-330-318,LINE-330-318,0
LINE-126-217,LINE-108-109,LINE-108-109,-0.15946868687809823
LINE-126-217,LINE-315-333,LINE-315-333,0
LINE-220-223,LINE-215-224,LINE-215-224,0.17408111548899385
LINE-114-116,LINE-227-216,LINE-227-216,0.010656610288557402
LINE-127-121#0,LINE-212-223,LINE-212-223,-0.00047142670191987194
LINE-115-124,LINE-216-217,LINE-216-217,-0.018459165468615084
LINE-125-113,LINE-127-121,LINE-127-121,-0.0006801745567542815
LINE-125-113,LINE-220-223#0,LINE-220-223#0,-0.0030783324072549577
LINE-315-333,LINE-113-123,LINE-113-123,0
LINE-114-116,LINE-327-314,LINE-327-314,0
LINE-113-123,LINE-218-221#0,LINE-218-221#0,-0.02019350333292855
LINE-215-221,LINE-215-221#0,LINE-215-221#0,0.5403516555461076
LINE-315-333#0,LINE-120-126#0,LINE-120-126#0,0
LINE-115-121#0,LINE-115-124,LINE-115-124,0.09355559047208778
LINE-112-113,LINE-315-316,LINE-315-316,0
LINE-128-203,LINE-228-203,LINE-228-203,0.11772594760726428
LINE-226-209,LINE-107-108,LINE-107-108,0.3052615020417234
LINE-115-116,LINE-327-314,LINE-327-314,0
LINE-112-123,LINE-116-117,LINE-116-117,-0.013016919838540732
LINE-218-221#0,LINE-103-109,LINE-103-109,0.012950614650085374
LINE-227-216,LINE-120-126#0,LINE-120-126#0,0.002369448448289006
LINE-320-323#0,LINE-318-333#0,LINE-318-333#0,0.0029125203151046533
LINE-226-209,LINE-119-120,LINE-119-120,0.005668017627444903
LINE-103-109,LINE-226-209,LINE-226-209,-0.013758932202731559
LINE-312-329,LINE-219-220,LINE-219-220,0
LINE-216-219,LINE-215-216,LINE-215-216,-0.09426160594270676
LINE-312-329,LINE-215-221,LINE-215-221,0
LINE-125-114,LINE-229-218,LINE-229-218,-0.02485071721033316
LINE-107-108,LINE-215-216,LINE-215-216,-0.020728173879300527
LINE-116-119,LINE-103-109,LINE-103-109,0.31104012125073094
LINE-103-109,LINE-218-221,LINE-218-221,0.0021687435695053573
LINE-112-123,LINE-116-119,LINE-116-119,0.36845499894988776
LINE-125-114,LINE-320-323#0,LINE-320-323#0,0
LINE-215-224,LINE-127-121,LINE-127-121,0.00045604495604296887
LINE-220-223#0,LINE-313-329,LINE-313-329,0
LINE-327-314,LINE-315-333,LINE-315-333,0.011418281957999451
LINE-125-114,LINE-226-209,LINE-226-209,0.01911553444518745
LINE-329-325,LINE-126-217,LINE-126-217,0
LINE-215-216,LINE-330-318,LINE-330-318,0
LINE-115-121#0,LINE-229-218,LINE-229-218,-0.000962263958615358
LINE-215-221,LINE-213-223,LINE-213-223,0.007765240762269628
LINE-220-223,LINE-120-126#0,LINE-120-126#0,-0.0012140862029631767
LINE-316-319,LINE-312-329,LINE-312-329,0.4240520227020904
LINE-229-218,LINE-117-118,LINE-117-118,0.0017637704032008254
LINE-113-215,LINE-113-215,LINE-113-215,1.4710217411088022
LINE-127-121,LINE-229-218,LINE-229-218,0.0008323579095786221
LINE-116-119,LINE-311-327,LINE-311-327,0
LINE-315-324,LINE-113-123,LINE-113-123,0
LINE-311-327,LINE-313-329,LINE-313-329,0.44968436468629663
LINE-113-123,LINE-220-223#0,LINE-220-223#0,-0.0011853064155514556
LINE-115-124,LINE-316-330,LINE-316-330,0
LINE-318-223,LINE-330-318,LINE-330-318,0
LINE-318-223,LINE-119-120,LINE-119-120,0
LINE-127-121#0,LINE-319-320#0,LINE-319-320#0,0
LINE-112-123,LINE-127-121,LINE-127-121,-0.0027749871326291464
LINE-316-319,LINE-115-116,LINE-115-116,0
LINE-215-216,LINE-115-121,LINE-115-121,0.0008276840742781656
LINE-216-217,LINE-229-218,LINE-229-218,-0.604661317811269
LINE-112-123,LINE-117-118,LINE-117-118,-0.009399907870935585
LINE-103-109,LINE-112-123,LINE-112-123,-0.08526630763814644
LINE-116-119,LINE-107-108,LINE-107-108,-0.20215508611664273
LINE-113-215,LINE-219-220,LINE-219-220,-0.007725957871456905
LINE-228-203,LINE-330-318,LINE-330-318,0
LINE-219-220,LINE-108-109,LINE-108-109,-0.0404736437467031
LINE-112-113,LINE-115-116,LINE-115-116,0.03298644593564128
LINE-220-223,LINE-116-117,LINE-116-117,0.0005062729738079337
LINE-319-320#0,LINE-315-316,LINE-315-316,-0.0502815097698106
LINE-113-215,LINE-220-223,LINE-220-223,-0.004439129458409236
LINE-116-119,LINE-112-123,LINE-112-123,0.3277466974080837
LINE-128-203,LINE-215-216,LINE-215-216,0.02072817388334536
LINE-212-223,LINE-320-323,LINE-320-323,0
LINE-114-116,LINE-318-333#0,LINE-318-333#0,0
LINE-213-223,LINE-113-215,LINE-113-215,0.017552658544159237
LINE-316-330,LINE-113-123,LINE-113-123,0
LINE-127-121,LINE-213-223,LINE-213-223,-0.0003585843670935054
LINE-126-217,LINE-116-117,LINE-116-117,0.00675704890623454
LINE-315-316,LINE-218-221,LINE-218-221,0
LINE-113-123,LINE-128-203,LINE-128-203,0.04883125466285383
LINE-115-121#0,LINE-125-113,LINE-125-113,0.0022162429735378287
LINE-315-333#0,LINE-220-223,LINE-220-223,0
LINE-108-110,LINE-126-217,LINE-126-217,-0.0899460934293273
LINE-219-220,LINE-218-221,LINE-218-221,0.002004100202548069
LINE-108-109,LINE-115-124,LINE-115-124,0.08422463968217268
LINE-318-223,LINE-114-116,LINE-114-116,0
LINE-127-121#0,LINE-127-121,LINE-127-121,0.7047857098123582
LINE-314-316,LINE-220-223#0,LINE-220-223#0,0
LINE-127-121,LINE-219-220,LINE-219-220,0.000176284331299919
LINE-216-219,LINE-311-327,LINE-311-327,0
LINE-316-330,LINE-126-217,LINE-126-217,0
LINE-220-223,LINE-218-221#0,LINE-218-221#0,0.002004100202548069
LINE-103-109,LINE-113-123,LINE-113-123,-0.05455062891024588
LINE-314-316,LINE-128-203,LINE-128-203,0
LINE-316-319,LINE-115-121,LINE-115-121,0
LINE-128-203,LINE-127-121#0,LINE-127-121#0,-0.0008825399055094373
LINE-318-333,LINE-227-216,LINE-227-216,0
LINE-219-220#0,LINE-225-214,LINE-225-214,-0.3266339331165321
LINE-330-318,LINE-320-323#0,LINE-320-323#0,0.005473080206168555
LINE-125-114,LINE-227-216,LINE-227-216,0.010656610288560294
LINE-315-324,LINE-114-116,LINE-114-116,0
LINE-315-333,LINE-125-114,LINE-125-114,0
LINE-115-116,LINE-119-120,LINE-119-120,-0.05107462208687099
LINE-318-333,LINE-117-118,LINE-117-118,0
LINE-320-323#0,LINE-108-110,LINE-108-110,0
LINE-315-333,LINE-215-221,LINE-215-221,0
LINE-215-216,LINE-315-324,LINE-315-324,0
LINE-119-120,LINE-318-333,LINE-318-333,0
LINE-318-223,LINE-311-331,LINE-311-331,0
LINE-119-120,LINE-127-121#0,LINE-127-121#0,0.0031264067429164428
LINE-216-217,LINE-116-117,LINE-116-117,-0.003933400762873234
LINE-115-116,LINE-315-333#0,LINE-315-333#0,0
LINE-318-223,LINE-218-221,LINE-218-221,0
LINE-220-223#0,LINE-315-316,LINE-315-316,0
LINE-319-320,LINE-127-121#0,LINE-127-121#0,0
LINE-213-223,LINE-315-333,LINE-315-333,0
LINE-229-218,LINE-115-121#0,LINE-115-121#0,-0.0010459359870453576
LINE-330-318,LINE-216-217,LINE-216-217,0
LINE-108-110,LINE-216-217,LINE-216-217,0.026331189824356175
LINE-117-118,LINE-226-209,LINE-226-209,-0.0032746000965090875
LINE-108-109,LINE-227-216,LINE-227-216,0.04730122150057907
LINE-316-330,LINE-215-224,LINE-215-224,0
LINE-218-221#0,LINE-115-116,LINE-115-116,-0.004484260186608594
LINE-327-314,LINE-228-203,LINE-228-203,0
LINE-120-126,LINE-320-323,LINE-320-323,0
LINE-127-121#0,LINE-327-314,LINE-327-314,0
LINE-119-120#0,LINE-218-221,LINE-218-221,-0.005447112051722937
LINE-103-109,LINE-216-219,LINE-216-219,0.007793518684031426
LINE-228-203,LINE-215-221#0,LINE-215-221#0,-0.005031868519418504
LINE-215-216,LINE-312-329,LINE-312-329,0
LINE-219-220,LINE-315-316,LINE-315-316,0
LINE-218-221#0,LINE-116-117,LINE-116-117,0.0012212278177165252
LINE-311-327,LINE-226-209,LINE-226-209,0
LINE-228-203,LINE-219-220,LINE-219-220,-0.02142526174970861
LINE-107-108,LINE-315-333#0,LINE-315-333#0,0
LINE-108-110,LINE-113-215,LINE-113-215,-0.11624328724978512
LINE-120-126,LINE-215-221#0,LINE-215-221#0,0.010817347114851985
LINE-213-223,LINE-219-220,LINE-219-220,0.10011658748628045
LINE-116-119,LINE-115-121,LINE-115-121,-0.012560332980565617
LINE-215-224,LINE-220-223,LINE-220-223,0.028094573263593922
LINE-314-316,LINE-119-120#0,LINE-119-120#0,0
LINE-220-223,LINE-108-109,LINE-108-109,-0.0404736437467031
LINE-219-220,LINE-319-320,LINE-319-320,0
LINE-218-221,LINE-127-121#0,LINE-127-121#0,0.0002603451140676928
LINE-316-330,LINE-314-316,LINE-314-316,-0.058168009986516625
LINE-114-116,LINE-112-123,LINE-112-123,0.2023646560903862
LINE-114-116,LINE-213-223,LINE-213-223,0.004186484375199619
LINE-229-218,LINE-311-327,LINE-311-327,0
LINE-312-329,LINE-225-214,LINE-225-214,0
LINE-315-324,LINE-125-114,LINE-125-114,0
LINE-119-120#0,LINE-219-220#0,LINE-219-220#0,-0.00211823876881221
LINE-319-320#0,LINE-213-223,LINE-213-223,0
LINE-127-121#0,LINE-213-223,LINE-213-223,-0.0003585843670935054
LINE-319-320#0,LINE-126-217,LINE-126-217,0
LINE-115-121,LINE-320-323,LINE-320-323,0
LINE-120-126,LINE-215-221,LINE-215-221,0.010817347114851985
LINE-225-214,LINE-219-220,LINE-219-220,-0.12311523470668585
LINE-116-119,LINE-213-223,LINE-213-223,0.008617524844009848
LINE-215-216,LINE-216-219,LINE-216-219,-0.2577197901771533
LINE-103-109,LINE-115-116,LINE-115-116,0.13674349193194318
LINE-311-331,LINE-318-333#0,LINE-318-333#0,-0.0007221700066680045
LINE-115-124,LINE-319-320,LINE-319-320,0
LINE-316-330,LINE-125-114,LINE-125-114,0
LINE-216-219,LINE-318-333,LINE-318-333,0
LINE-103-109,LINE-127-121#0,LINE-127-121#0,-0.0079389907152804
LINE-212-223,LINE-128-203,LINE-128-203,-0.12637197810458528
LINE-318-333,LINE-220-223,LINE-220-223,0
LINE-226-209,LINE-327-314,LINE-327-314,0
LINE-219-220,LINE-216-219,LINE-216-219,-0.4999999999999412
LINE-213-223,LINE-229-218,LINE-229-218,-0.0057365391476198735
LINE-225-214,LINE-319-320,LINE-319-320,0
LINE-216-217,LINE-115-121,LINE-115-121,0.0016844053786298414
LINE-119-120,LINE-114-116,LINE-114-116,-0.3562411653259025
LINE-116-117,LINE-330-318,LINE-330-318,0
LINE-127-121,LINE-115-121#0,LINE-115-121#0,0.18520995103759194
LINE-107-108,LINE-125-114,LINE-125-114,-0.03768803467885725
LINE-315-333#0,LINE-215-224,LINE-215-224,0
LINE-215-221#0,LINE-113-215,LINE-113-215,-0.18956986597363798
LINE-112-123,LINE-319-320,LINE-319-320,0
LINE-215-221,LINE-218-221#0,LINE-218-221#0,0.11572874615398786
LINE-311-327,LINE-115-124,LINE-115-124,0
LINE-127-121,LINE-316-319,LINE-316-319,0
LINE-220-223,LINE-319-320#0,LINE-319-320#0,0
LINE-318-223,LINE-318-333,LINE-318-333,0
LINE-103-109,LINE-215-224,LINE-215-224,0.022285122388691726
LINE-319-320#0,LINE-116-119,LINE-116-119,0
LINE-218-221,LINE-115-124,LINE-115-124,0.022301100677366896
LINE-315-316,LINE-107-108,LINE-107-108,0
LINE-229-218,LINE-215-221,LINE-215-221,0.397595817041476
LINE-115-121,LINE-215-216,LINE-215-216,0.0007485481211501768
LINE-316-330,LINE-103-109,LINE-103-109,0
LINE-119-120,LINE-315-324,LINE-315-324,0
LINE-115-121,LINE-116-117,LINE-116-117,0.5000000000175066
LINE-327-314,LINE-120-126,LINE-120-126,0
LINE-320-323#0,LINE-311-331,LINE-311-331,0.18261223668090484
LINE-311-327,LINE-113-123,LINE-113-123,0
LINE-215-216,LINE-311-331,LINE-311-331,0
LINE-329-325,LINE-108-110,LINE-108-110,0
LINE-108-110,LINE-313-329,LINE-313-329,0
LINE-314-316,LINE-318-333,LINE-318-333,-0.00568417937466985
LINE-312-329,LINE-128-203,LINE-128-203,0
LINE-115-116,LINE-119-120#0,LINE-119-120#0,-0.05107462208687099
LINE-228-203,LINE-115-124,LINE-115-124,0.011688818258519282
LINE-219-220,LINE-119-120#0,LINE-119-120#0,-0.002109176170438099
LINE-218-221,LINE-119-120#0,LINE-119-120#0,-0.008936721496654327
LINE-316-319,LINE-220-223,LINE-220-223,0
LINE-117-118,LINE-115-121,LINE-115-121,0.370419902088929
LINE-127-121,LINE-108-110,LINE-108-110,-0.0007341321748975814
LINE-219-220#0,LINE-319-320#0,LINE-319-320#0,0
LINE-329-325,LINE-113-123,LINE-113-123,0
LINE-320-323,LINE-112-113,LINE-112-113,0
LINE-318-333#0,LINE-220-223,LINE-220-223,0
LINE-108-109,LINE-113-215,LINE-113-215,-0.11356665717484248
LINE-215-221,LINE-120-126#0,LINE-120-126#0,0.0059470115929653785
LINE-227-216,LINE-125-113,LINE-125-113,0.018042820790311404
LINE-315-316,LINE-113-215,LINE-113-215,0
LINE-315-333#0,LINE-108-110,LINE-108-110,0
LINE-318-223,LINE-128-203,LINE-128-203,0
LINE-215-221,LINE-112-123,LINE-112-123,0.054967229867465245
LINE-225-214,LINE-103-109,LINE-103-109,-0.010477945119124286
LINE-120-126,LINE-125-113,LINE-125-113,0.1784445736182643
LINE-120-126#0,LINE-119-120#0,LINE-119-120#0,-0.09891178747710098
LINE-112-113,LINE-219-220,LINE-219-220,-0.004431294086923568
LINE-227-216,LINE-126-217,LINE-126-217,0.05452986933758748
LINE-220-223#0,LINE-117-118,LINE-117-118,0.0003655948849997417
LINE-215-216,LINE-115-121#0,LINE-115-121#0,0.0008276840742781656
LINE-127-121,LINE-215-221#0,LINE-215-221#0,-0.0005125144828090701
LINE-103-109,LINE-220-223,LINE-220-223,0.0008511687202246345
LINE-226-209,LINE-225-214,LINE-225-214,-0.23579591069617914
LINE-126-217,LINE-125-113,LINE-125-113,0.09850961289294101
LINE-127-121,LINE-220-223#0,LINE-220-223#0,0.00010128827792624434
LINE-125-114,LINE-315-324,LINE-315-324,0
LINE-327-314,LINE-314-316,LINE-314-316,-0.9999999999999971
LINE-218-221#0,LINE-311-327,LINE-311-327,0
LINE-128-203,LINE-113-123,LINE-113-123,0.015151952171133338
LINE-119-120#0,LINE-330-318,LINE-330-318,0
LINE-120-126,LINE-115-121#0,LINE-115-121#0,-0.00628016649028211
LINE-315-316,LINE-314-316,LINE-314-316,0.25270579360713974
LINE-313-329,LINE-107-108,LINE-107-108,0
LINE-215-221,LINE-212-223,LINE-212-223,0.010208871845828289
LINE-127-121#0,LINE-103-109,LINE-103-109,-0.046994791227550466
LINE-329-325,LINE-115-124,LINE-115-124,0
LINE-120-126#0,LINE-318-333,LINE-318-333,0
LINE-229-218,LINE-116-119,LINE-116-119,-0.09035041954649782
LINE-120-126#0,LINE-320-323#0,LINE-320-323#0,0
LINE-316-319,LINE-226-209,LINE-226-209,0
LINE-315-324,LINE-128-203,LINE-128-203,0
LINE-327-314,LINE-112-113,LINE-112-113,0
LINE-125-114,LINE-114-116,LINE-114-116,-1.0
LINE-125-113,LINE-115-124,LINE-115-124,-0.05826359109027196
LINE-125-114,LINE-313-329,LINE-313-329,0
LINE-315-324,LINE-215-221#0,LINE-215-221#0,0
LINE-119-120,LINE-113-215,LINE-113-215,0.07955617057622674
LINE-115-121#0,LINE-315-324,LINE-315-324,0
LINE-215-216,LINE-318-333#0,LINE-318-333#0,0
LINE-108-109,LINE-115-121#0,LINE-115-121#0,-0.0019750949265334985
LINE-115-121#0,LINE-315-316,LINE-315-316,0
LINE-329-325,LINE-311-327,LINE-311-327,0
LINE-315-333,LINE-108-110,LINE-108-110,0
LINE-107-108,LINE-225-214,LINE-225-214,0.09355515964262708
LINE-116-117,LINE-316-330,LINE-316-330,0
LINE-320-323,LINE-127-121#0,LINE-127-121#0,0
LINE-126-217,LINE-112-123,LINE-112-123,-0.24642160517225906
LINE-225-213,LINE-108-110,LINE-108-110,0.009885828026721015
LINE-316-330,LINE-112-123,LINE-112-123,0
LINE-220-223,LINE-319-320,LINE-319-320,0
LINE-112-113,LINE-215-216,LINE-215-216,-0.05322817355216416
LINE-119-120,LINE-225-214,LINE-225-214,0.01096786650790714
LINE-315-324,LINE-117-118,LINE-117-118,0
LINE-115-121,LINE-127-121,LINE-127-121,0.10659154256682712
LINE-128-203,LINE-115-124,LINE-115-124,-0.0755981588328008
